umur,lama_berlangganan,tagihan_bulanan,jumlah_keluhan,jumlah_login,paket_premium,churn
45,64,1114230,4,246,1,0
35,68,556323,14,267,0,1
56,5,421070,7,257,1,1
66,10,697425,7,72,0,1
46,8,596571,4,187,1,0
35,12,1495015,9,24,0,1
61,64,1090890,7,227,0,1
25,59,762104,11,117,1,1
48,67,475865,13,107,1,1
51,50,1077587,8,241,1,1
24,23,1198699,6,98,0,1
53,40,1221248,5,21,0,1
35,18,812856,6,55,0,1
55,21,308408,6,148,1,1
26,1,1405634,2,39,0,0
26,38,1119775,5,149,1,0
63,41,538345,5,120,0,1
25,42,912581,10,259,0,1
68,9,457138,8,25,0,1
52,23,1165928,0,111,0,0
35,11,556994,12,22,0,1
22,71,298641,6,168,1,1
31,31,598595,0,263,0,0
45,26,121645,9,115,0,1
47,30,649631,12,230,1,1
21,34,1442495,3,188,0,0
56,46,628409,12,256,0,1
37,69,359806,6,119,1,1
42,5,371415,5,285,1,1
45,61,256284,5,272,1,0
29,38,472965,4,151,1,0
19,28,962260,10,85,0,1
60,26,516697,6,245,0,1
31,61,587245,8,292,1,1
39,23,195011,13,161,1,1
48,46,1083908,5,99,0,1
40,30,173749,9,184,1,1
65,67,1077473,6,275,1,0
37,33,101903,8,16,0,1
55,3,266416,6,259,1,1
21,69,1130531,5,244,0,0
32,42,726701,2,49,0,0
41,62,1497254,13,271,0,1
42,58,746990,0,234,1,0
18,57,873341,9,71,0,1
24,1,904751,8,43,1,1
48,60,776801,6,79,1,1
29,69,438322,14,285,0,1
59,59,1304510,2,48,1,1
22,46,524319,9,97,1,1
61,34,242582,8,24,0,1
67,25,790051,2,213,0,0
59,42,1096442,2,55,0,0
55,29,168309,12,254,0,1
29,25,1322698,13,155,1,1
56,54,1399529,6,160,1,1
35,67,651665,1,193,0,0
19,15,420480,9,3,1,1
27,4,437456,13,267,0,1
32,38,1396239,6,35,0,1
47,20,1075723,6,15,1,1
61,23,981373,0,136,0,0
34,37,421373,12,77,0,1
21,62,1074152,9,72,1,1
24,8,1134448,10,244,0,1
58,37,912130,1,227,1,0
48,45,669457,4,194,0,0
68,33,1040206,13,245,0,1
56,7,985006,3,88,0,0
51,22,403166,13,259,0,1
23,5,166543,2,285,1,0
67,15,979387,9,138,0,1
55,21,1129523,13,50,0,1
62,17,1355358,10,146,1,1
68,56,980957,7,241,0,1
51,50,848227,6,231,1,1
61,7,734518,8,26,1,1
32,50,1499239,2,207,0,0
31,60,945068,9,137,1,1
23,7,1204215,0,154,1,0
67,40,317501,8,6,1,1
54,45,902171,8,114,0,1
67,59,523133,11,91,1,1
49,55,1137592,11,81,0,1
20,64,120704,0,12,0,0
20,65,551737,13,71,0,1
39,54,1458103,7,90,0,1
39,40,1352390,13,187,1,1
27,53,1172883,13,104,0,1
68,44,1073774,9,299,1,1
20,63,200924,0,83,0,0
29,2,512136,5,27,0,1
46,21,142928,8,278,1,1
65,50,582216,2,11,0,0
34,52,487855,5,149,0,1
24,9,1002414,2,25,0,1
30,20,206172,10,213,0,1
19,18,987555,13,239,0,1
21,30,360226,4,221,1,0
27,65,1400081,10,67,0,1
56,24,1424416,13,261,1,1
41,47,107564,6,110,0,1
34,44,855537,10,129,0,1
69,29,1080263,9,158,1,1
23,68,773150,11,279,0,1
36,17,193695,3,290,1,0
22,5,330953,3,30,1,0
49,50,318371,6,88,0,1
27,40,1423288,4,117,0,0
26,46,1409091,0,129,0,0
44,51,432991,10,206,0,1
30,11,641479,14,58,0,1
36,12,907340,9,95,1,1
38,13,756775,12,245,0,1
41,64,1188852,14,144,0,1
55,8,1196226,11,124,1,1
21,65,1213003,12,21,0,1
41,9,708657,14,284,0,1
52,2,1046840,1,206,0,0
20,13,194957,5,257,0,1
21,2,1381448,12,297,0,1
54,68,439460,11,51,0,1
57,48,1422941,8,37,1,1
65,3,1057294,6,152,0,1
52,68,1385447,3,215,1,0
48,6,1190050,14,222,0,1
61,5,318091,11,142,0,1
42,3,664388,11,104,0,1
57,10,217982,14,9,0,1
30,43,1397244,12,241,0,1
21,19,367560,1,113,0,0
63,14,115251,3,232,0,0
31,21,1141750,13,68,1,1
30,43,359463,4,43,1,0
44,28,617656,1,168,0,0
23,21,416966,0,210,1,0
34,36,1347652,3,275,0,1
53,24,1135880,10,106,0,1
57,54,810660,12,166,0,1
66,38,143655,5,204,0,1
52,17,1237667,0,118,0,0
34,22,243016,0,108,1,0
58,45,362459,8,238,0,1
19,61,310741,4,7,0,0
30,11,1316405,1,42,0,0
69,61,879341,10,296,0,1
19,38,198834,13,131,1,1
69,66,517484,1,205,0,0
45,33,1461731,3,279,0,1
60,43,1082048,10,238,1,1
43,31,1309615,1,276,0,0
39,35,715619,3,45,0,1
64,37,653086,14,197,1,1
60,47,1256838,10,120,0,1
20,23,191897,12,299,1,1
52,36,1290733,5,219,0,1
29,40,566676,6,288,0,1
41,15,1229661,5,93,0,1
22,37,1275637,3,291,1,0
37,4,1469572,9,152,0,1
56,22,829358,2,12,1,0
56,22,1256869,3,206,0,0
30,17,1413280,11,254,1,1
58,38,842419,4,157,1,0
62,24,1168520,3,269,0,0
29,6,1136195,2,67,0,1
30,68,429857,0,256,1,0
27,6,346597,2,188,0,0
50,26,1168674,10,2,0,1
57,41,1381030,4,236,0,1
33,38,535952,12,131,0,1
62,43,776776,13,170,0,1
52,53,835016,14,269,0,1
20,15,478482,5,88,0,1
22,56,102948,11,102,0,1
43,56,303877,13,124,1,1
28,31,1110001,12,66,0,1
24,57,162976,3,262,0,0
27,51,244408,0,7,0,0
59,24,815472,9,43,0,1
69,58,615501,12,134,1,1
51,4,866094,6,247,0,1
20,10,1241392,12,24,1,1
25,63,1141556,8,195,0,1
48,15,621908,14,191,0,1
28,63,1475286,12,121,1,1
62,19,995446,5,259,0,1
24,63,1296394,13,46,0,1
62,56,954224,5,208,0,1
19,21,1226948,8,88,0,1
23,34,781071,3,2,0,1
58,17,766699,4,144,0,0
49,18,656327,4,21,0,1
37,66,753312,13,38,1,1
51,51,1392435,11,294,1,1
67,65,161086,4,106,1,1
33,43,286179,7,99,0,1
42,57,1352313,10,271,0,1
29,10,1332651,0,228,0,0
24,37,1328437,9,284,1,1
56,48,1058077,10,205,0,1
34,69,549024,14,70,0,1
62,56,1134114,9,168,0,1
28,36,796948,10,184,0,1
23,31,963179,2,207,1,0
40,55,326805,14,270,1,1
44,38,278164,7,134,1,1
63,15,579697,14,145,0,1
23,16,1378971,10,148,0,1
55,53,620069,8,115,0,1
19,56,1008694,1,186,0,0
39,7,841207,11,19,1,1
37,57,1213700,3,243,0,0
42,55,397753,13,66,1,1
32,52,338242,7,61,1,1
66,4,543376,4,273,0,1
46,43,260024,0,109,0,0
25,40,877309,5,55,0,1
54,30,177538,13,84,0,1
66,10,1025033,8,263,0,1
69,7,1211101,8,106,0,1
50,36,229210,10,11,0,1
39,35,1082595,0,175,0,0
67,39,401970,3,26,1,0
64,36,1075389,0,290,0,0
22,20,381472,6,129,0,1
56,49,1231823,2,226,0,1
35,59,1403166,1,135,0,0
55,49,413556,13,19,1,1
54,26,881105,7,263,1,1
47,36,1026657,8,158,0,1
68,43,1456933,14,159,0,1
48,43,610866,6,25,0,0
27,33,1106810,5,80,0,1
32,45,184388,9,17,1,1
59,45,475102,12,68,1,1
65,15,1037116,10,129,1,1
61,17,130907,5,134,1,1
35,12,195707,8,217,0,1
40,22,491329,4,14,0,1
50,23,574200,4,185,0,0
33,12,759326,1,194,0,0
55,68,207412,5,190,0,0
52,51,1334081,13,233,0,1
51,13,776761,11,65,0,1
45,57,252611,11,80,0,1
19,55,1212110,11,35,0,1
47,28,1365641,5,234,1,1
30,44,136555,5,16,1,1
58,19,600651,3,1,0,1
33,46,721203,10,32,0,1
22,3,1421190,14,133,1,1
45,20,924858,6,266,0,1
56,25,1354377,14,4,0,1
62,56,1463644,8,285,0,1
37,61,1380164,0,90,1,0
41,55,991699,2,151,1,1
44,35,486651,9,117,1,1
47,59,1127137,14,60,0,1
62,39,1316407,14,25,0,1
44,57,1092335,8,108,0,1
43,67,610091,13,294,0,1
24,34,1425455,4,209,0,0
59,41,671299,5,258,0,0
64,22,997153,7,293,0,1
55,27,1086072,8,41,1,1
22,21,864669,7,12,0,1
40,41,398815,2,88,1,0
45,31,485052,9,87,0,1
51,27,603771,0,186,0,0
32,37,850793,10,62,0,1
49,66,464118,12,42,1,1
43,54,1276914,11,232,0,1
65,9,1367086,12,233,0,1
48,42,1184667,4,74,0,1
36,36,238192,6,252,0,1
26,10,1156435,1,148,0,1
46,59,1378051,0,181,0,0
68,40,276549,3,206,0,0
56,54,1286434,2,180,1,1
21,39,985429,3,172,0,0
20,7,1124017,0,240,0,0
46,4,721014,1,163,0,1
69,15,693533,0,62,1,0
28,48,577906,2,234,1,0
50,6,740006,3,124,0,1
55,35,972827,12,256,0,1
28,71,1130651,0,91,0,0
44,68,169745,5,224,1,0
50,58,188915,1,194,1,0
38,19,1097886,9,206,1,1
56,62,511219,11,287,0,1
48,71,1388040,12,214,0,1
55,10,191087,10,185,0,1
63,25,970868,4,125,0,1
19,44,964348,7,281,0,1
44,58,779739,11,254,0,1
53,25,1198853,12,60,0,1
28,40,977036,3,200,1,1
64,70,827802,4,68,1,0
35,10,941188,8,284,0,1
18,66,180748,1,62,1,0
52,25,1228435,11,133,0,1
52,71,1472299,11,238,0,1
48,11,1005309,1,251,0,0
45,36,172884,5,186,1,1
56,49,821471,5,20,0,1
18,48,795299,2,290,0,0
42,7,354557,11,45,0,1
60,51,1033252,8,193,0,1
55,17,216506,12,56,1,1
37,32,666403,0,41,1,0
20,26,1472743,11,234,1,1
68,22,584143,2,15,1,0
19,13,471373,7,132,0,1
35,12,1092194,7,0,0,1
61,71,1077882,3,231,1,0
27,1,792669,7,149,0,1
22,33,1400716,10,121,0,1
26,14,1068170,9,281,1,1
19,64,1373111,12,289,0,1
51,43,494283,7,212,0,0
55,58,172445,0,280,0,0
48,41,966204,2,139,1,0
27,68,614406,0,158,1,0
67,39,459045,14,26,0,1
29,1,283863,1,161,1,0
53,41,1305773,3,117,0,0
38,45,831825,2,74,0,0
66,13,403204,12,92,0,1
64,71,655699,14,33,0,1
23,9,1098359,10,114,0,1
65,63,1201260,5,112,0,0
66,23,958379,11,59,0,1
20,54,1221316,11,281,0,1
27,47,845413,4,236,0,1
22,39,300660,4,125,0,1
63,26,624966,9,44,0,1
43,1,785712,6,287,0,1
38,14,932229,6,228,0,1
62,65,763819,8,196,0,1
43,69,1449614,7,211,0,1
55,67,586431,2,70,0,0
61,49,1489483,1,234,0,0
43,50,170442,0,278,1,0
25,58,107898,14,166,0,1
22,53,412496,9,194,0,1
32,57,1457927,5,172,0,1
33,18,613259,12,194,1,1
18,16,434024,12,62,1,1
33,2,482762,3,69,0,0
54,13,1307014,2,222,0,1
20,45,866876,10,282,0,1
69,43,766196,10,78,0,1
64,54,418580,1,35,0,0
48,31,346447,1,194,1,0
30,9,228934,10,216,1,1
33,48,1270327,3,287,0,0
60,18,600499,0,148,0,0
38,11,667892,5,272,0,0
19,62,1189739,9,200,0,1
44,19,973174,10,153,1,1
55,24,1207958,4,21,0,0
43,13,177096,9,296,0,1
55,46,1155587,8,214,0,1
63,53,580836,1,121,0,0
42,29,355178,8,265,0,1
28,36,950281,8,260,1,1
25,71,1095722,9,54,0,1
25,17,276375,8,281,0,1
50,48,223793,9,259,1,0
24,24,115096,9,282,1,1
55,54,946479,3,229,0,0
38,1,835002,4,125,0,1
25,67,428035,7,258,0,1
68,6,1266736,13,49,0,1
38,55,632720,7,223,0,1
37,38,749078,0,281,1,0
25,33,618372,9,145,0,1
63,8,1467582,0,44,0,0
48,20,197186,9,261,0,1
67,55,408762,5,233,0,0
46,48,1231350,6,52,1,1
65,56,884912,1,234,0,0
26,10,683946,1,195,0,0
32,52,228081,4,3,0,0
47,50,1024208,8,59,0,1
43,34,246451,4,172,0,1
27,36,678886,7,71,0,1
46,61,404164,7,74,0,1
33,16,515631,4,21,0,0
53,18,953100,7,208,0,1
37,71,1462348,14,50,0,1
62,47,1200863,7,144,1,1
54,32,602550,14,271,0,1
39,43,1411664,4,43,0,1
24,40,1450162,4,106,0,1
40,65,358153,3,149,0,0
58,35,1323137,0,93,0,0
57,69,1454998,8,263,1,1
46,50,920034,1,109,0,0
33,12,382278,0,17,1,0
55,58,956152,5,237,1,0
45,63,434858,4,238,1,0
65,49,563920,10,211,0,1
55,36,788014,14,230,0,1
48,54,301599,0,293,0,0
31,47,1418866,6,80,0,1
50,32,1260764,6,254,1,0
26,53,612142,2,231,0,0
44,32,845445,7,208,0,1
41,62,468599,14,297,1,1
30,37,820924,5,20,0,1
43,38,1141597,3,237,1,0
46,30,1337179,9,260,0,1
68,58,1287582,9,272,0,1
66,32,331948,9,279,1,1
60,66,1327697,11,149,0,1
45,51,468499,12,151,0,1
45,11,548496,14,281,0,1
25,59,1103438,2,60,0,0
40,20,1244173,0,135,0,0
46,37,1150703,12,11,0,1
22,49,306691,1,13,0,0
59,19,818096,1,29,0,0
24,55,774451,14,286,1,1
59,40,487697,12,219,0,1
53,7,1426597,10,237,0,1
58,5,1052085,4,26,0,0
44,42,898951,3,256,1,0
63,48,566568,1,296,0,0
19,7,632639,10,141,1,1
42,11,508864,14,249,0,1
26,49,1468268,8,73,1,1
44,30,209538,6,297,1,0
18,41,293895,7,198,1,1
40,3,1390085,7,295,0,1
27,40,1061984,1,13,0,0
59,51,532233,14,99,0,1
69,32,1187829,4,90,0,1
42,48,1379757,2,190,0,0
20,71,186967,9,105,0,1
23,71,252996,8,6,0,1
23,20,659152,8,80,0,1
19,35,1423213,5,252,0,1
35,24,105337,12,139,0,1
40,40,1211857,3,6,0,0
19,52,1499574,7,151,0,1
29,39,338913,4,289,0,0
39,68,337798,2,125,1,0
54,61,1348966,12,284,1,1
37,65,834694,10,281,0,1
56,62,1430604,13,73,0,1
41,2,109074,7,44,1,1
65,6,126907,13,16,1,1
37,43,1367173,13,232,0,1
18,40,466867,11,163,0,1
18,39,632912,5,62,0,1
34,28,355160,4,92,0,0
18,63,1044760,0,91,1,0
69,64,241527,2,41,0,0
62,12,343808,6,240,1,1
47,41,1290842,2,254,0,1
58,29,1068473,0,70,0,0
64,23,173106,7,298,0,1
20,51,1170063,6,215,0,1
63,45,100617,4,55,0,1
28,22,1259564,11,78,0,1
41,10,487529,9,120,0,1
39,7,1255389,4,201,0,1
61,15,761645,5,256,0,0
62,46,657512,6,129,1,1
43,61,1177570,12,41,0,1
30,61,1473159,2,73,0,0
18,51,909446,10,233,0,1
41,38,1481229,11,8,0,1
27,12,694598,13,30,1,1
52,66,836415,14,95,0,1
41,54,1082758,11,257,0,1
45,39,1395339,3,279,0,0
53,39,975067,0,228,0,0
33,30,412362,6,244,0,1
57,48,361312,9,197,1,1
33,31,1453308,1,231,0,1
34,25,1000823,6,298,0,1
68,68,113302,5,50,0,0
32,51,1339273,3,216,0,0
33,13,956466,10,173,1,1
32,63,880638,1,74,1,0
51,42,243618,6,98,0,1
28,54,779839,6,0,0,1
18,67,660725,4,123,0,1
32,56,809227,8,116,1,1
43,19,712277,2,194,0,0
68,46,1248841,8,232,0,1
21,15,379403,4,128,1,1
60,32,1014958,1,62,1,0
22,49,1046149,8,235,0,1
52,21,305342,13,229,1,1
30,65,824412,0,189,0,0
27,70,873913,0,188,0,0
28,27,901464,14,167,1,1
35,23,322202,12,94,0,1
51,47,795361,6,156,1,0
56,12,126004,2,290,1,0
58,66,575710,7,138,1,0
59,5,379986,6,190,1,1
67,9,992131,10,55,0,1
40,20,660483,12,6,0,1
24,63,1276714,6,50,0,1
56,71,1058070,0,38,1,0
20,30,107736,0,297,0,0
29,16,458948,11,71,1,1
24,5,1414926,13,255,1,1
66,29,119348,1,90,0,0
43,47,156057,1,148,0,0
50,22,791441,10,29,0,1
54,57,1266191,4,122,0,1
65,35,600393,8,236,1,1
32,60,1079712,6,279,0,1
19,70,518070,13,124,1,1
58,60,1120266,1,133,0,0
24,58,1428752,4,5,0,0
49,3,1465399,4,196,0,1
21,34,1308920,7,189,1,1
37,45,469798,8,290,0,1
67,50,738457,7,235,1,1
53,2,397253,13,78,0,1
49,15,1199246,12,34,0,1
45,37,593358,1,71,0,0
30,15,1460742,3,42,0,0
18,60,668525,1,290,0,0
52,64,1113832,5,132,0,1
65,52,1077154,3,286,0,1
47,23,1357448,14,105,0,1
53,37,1194880,6,158,0,1
42,41,346888,12,7,0,1
33,57,636479,1,261,1,0
36,25,1155075,8,79,0,1
18,37,734671,13,43,0,1
22,40,641956,4,176,1,1
68,46,774608,0,63,0,0
39,60,990781,11,287,0,1
41,19,800304,14,112,0,1
60,9,307941,10,207,1,1
62,69,1410142,2,225,0,0
69,5,982620,3,277,0,1
54,26,113070,2,286,0,0
53,19,1245740,5,279,0,1
53,30,793167,12,2,1,1
21,48,541249,12,32,1,1
53,16,518428,5,213,0,1
69,71,725565,9,29,0,1
35,18,104626,12,24,0,1
67,56,1197846,14,27,1,1
33,21,927199,10,96,0,1
58,31,102292,6,86,1,0
35,1,478936,13,25,0,1
39,3,1133259,8,119,1,1
19,25,901291,9,200,0,1
38,8,523801,8,14,0,1
53,65,497035,6,253,0,0
61,62,1107127,10,110,1,1
56,7,1130593,14,7,0,1
64,7,1125819,0,127,0,0
56,8,245219,2,185,1,0
46,19,840712,4,13,1,1
43,17,346522,9,229,1,1
38,11,822525,11,90,0,1
34,49,597019,10,3,1,1
33,11,430694,5,151,0,1
48,41,241845,5,218,1,0
68,62,773241,4,75,1,0
26,52,1079100,5,283,0,0
48,66,159593,8,215,0,1
31,68,256627,12,158,0,1
66,67,403565,13,250,1,1
54,40,258404,0,66,0,0
19,5,406732,0,221,0,0
69,22,979045,8,191,1,1
65,37,1239067,13,218,0,1
63,11,186416,7,16,1,1
31,44,1456878,8,106,0,1
50,53,678086,6,226,0,0
52,61,1069639,9,80,1,1
56,67,771515,5,266,0,1
64,13,418100,8,165,0,1
68,11,168486,1,233,1,0
37,11,284764,14,161,0,1
19,7,1237914,3,174,0,0
68,17,441885,1,159,0,0
58,48,668978,13,184,1,1
36,14,1013736,5,173,0,1
54,63,781867,0,237,0,0
35,64,107661,6,162,1,1
33,65,267261,6,237,0,1
21,34,1379942,6,105,0,1
29,9,1292705,13,117,0,1
46,37,316848,3,231,1,1
24,30,461930,14,75,0,1
31,41,1052817,7,4,0,1
29,45,1447708,4,217,1,1
52,47,1292139,1,281,0,0
22,7,1470879,4,235,0,1
34,14,1489588,11,31,0,1
59,48,293101,9,176,1,1
49,6,658642,8,118,0,1
27,34,446473,9,189,0,1
60,46,106504,0,101,0,0
34,59,916243,10,78,0,1
22,70,1066710,1,138,1,0
62,8,1130435,9,225,0,1
59,24,1112786,7,265,0,1
26,67,354936,12,223,0,1
66,4,1241308,4,59,0,1
50,1,250362,11,263,0,1
53,34,875136,8,47,0,1
53,9,601706,5,80,1,1
35,63,335358,12,296,0,1
26,10,237213,7,7,1,1
46,10,427124,14,248,0,1
67,50,943599,11,243,0,1
31,44,1042182,0,164,0,0
42,48,1148534,8,186,0,1
32,6,961129,8,248,1,1
23,24,756431,2,126,1,0
59,58,248192,0,87,1,0
46,64,191477,7,44,0,1
32,56,1384328,7,281,0,1
46,12,779493,11,245,0,1
21,35,1021134,8,217,1,1
35,71,737934,13,14,0,1
67,6,965976,5,255,1,1
66,65,285935,8,176,0,0
61,60,382098,11,214,1,1
56,68,485468,9,24,0,1
33,29,442355,8,291,1,1
28,38,949219,11,116,0,1
31,22,756979,12,79,0,1
20,8,964853,3,174,0,1
68,63,298812,10,231,0,1
67,13,1123550,4,39,1,0
59,27,701518,5,170,0,1
55,18,734410,5,116,1,1
62,18,1319990,9,183,0,1
59,62,1422168,1,80,0,0
35,14,1067453,3,70,0,0
37,11,262282,11,139,0,1
65,17,518626,8,192,0,1
42,51,1135191,14,170,0,1
55,14,1344695,6,100,0,1
30,57,1404560,8,69,0,1
21,6,1046532,5,173,0,0
31,57,299372,10,188,0,1
50,4,295807,6,214,1,1
45,11,373611,8,24,0,1
69,11,1287847,13,88,0,1
54,8,127095,11,130,1,1
25,59,733003,14,195,0,1
61,21,1377647,3,285,1,0
51,65,1449727,8,224,0,1
61,24,1267138,14,148,1,1
22,30,1065215,2,70,0,0
22,57,900049,13,128,0,1
48,17,1086369,11,289,1,1
62,59,196729,13,86,0,1
26,31,286293,10,17,0,1
59,64,832459,11,42,0,1
49,48,171120,13,75,1,1
50,23,977232,7,40,0,1
20,70,1223201,2,279,1,0
47,30,1031143,2,279,1,0
67,55,255757,2,258,0,0
29,7,620901,8,23,0,1
46,12,689704,9,295,0,1
20,60,1262368,13,108,0,1
43,52,1208932,2,288,0,0
47,27,373254,5,26,0,1
26,12,341549,10,125,0,1
43,13,729923,13,169,0,1
19,62,638972,3,46,0,0
20,29,1261678,13,180,1,1
63,35,910851,14,72,1,1
21,60,884002,1,121,0,0
42,29,516918,11,185,1,1
68,31,470553,11,81,1,1
30,61,652045,2,29,0,0
56,2,1358269,4,280,0,0
61,33,1012658,14,120,1,1
52,62,901637,9,105,1,1
40,59,1139426,3,129,1,0
26,40,875217,4,204,0,0
19,49,422351,12,52,0,1
58,32,645282,11,296,0,1
61,38,589697,10,278,0,1
48,13,354457,0,188,0,0
61,54,186170,3,214,0,0
64,13,1257078,10,30,0,1
19,39,130569,9,257,0,1
49,23,1259278,2,59,1,0
35,14,368770,12,77,0,1
30,17,725447,14,22,0,1
63,24,628252,14,184,0,1
22,58,1402271,1,34,0,0
59,63,380202,6,0,1,0
61,34,322374,9,104,1,1
27,51,1391282,8,175,0,1
60,10,266232,0,48,1,0
42,21,247334,11,167,0,1
51,37,593441,6,270,0,0
54,7,766244,10,157,0,1
47,13,1153009,11,20,1,1
24,30,1494467,0,104,0,0
23,31,438371,4,289,0,0
20,5,917495,0,120,0,0
30,32,919916,2,191,0,0
20,16,1132822,7,228,0,1
43,22,714484,12,180,0,1
41,64,1054040,14,224,0,1
23,44,1440804,3,233,1,0
60,40,738743,11,265,0,1
66,37,386946,0,217,1,0
59,16,338875,0,210,0,0
29,43,681300,7,98,0,1
66,63,738898,14,108,0,1
53,15,1480642,13,252,1,1
19,44,308758,7,11,0,1
28,9,1156733,3,117,1,1
56,65,1129921,14,87,0,1
51,44,673030,3,208,1,0
43,20,1375592,9,129,1,1
35,70,631963,10,182,0,1
38,33,388372,1,82,0,0
53,6,123349,1,253,0,0
57,31,1139388,11,4,1,1
69,66,229417,5,23,0,1
63,18,411322,7,120,1,1
61,28,305732,6,94,1,1
39,68,1286236,6,223,0,1
47,65,720767,2,238,0,0
67,45,869486,11,226,1,1
60,58,753332,1,141,0,0
47,47,1111074,9,50,1,1
25,66,187687,6,144,0,1
51,52,163196,14,51,1,1
64,36,608370,3,11,0,1
26,1,132400,0,94,1,0
68,39,615593,0,128,0,0
37,1,375680,3,10,0,1
57,14,495916,4,271,0,1
42,71,1091849,4,91,1,0
36,23,808289,0,8,0,0
22,43,708895,2,122,1,1
28,22,662388,5,263,0,1
32,60,1368374,9,280,0,1
25,27,322688,6,118,0,1
36,56,657235,10,189,0,1
40,2,435676,14,278,1,1
44,39,1388729,0,299,0,0
57,51,442542,7,55,1,1
49,19,1207989,3,195,0,1
43,62,334840,12,22,0,1
44,71,516320,8,264,0,1
36,67,358810,10,244,0,1
67,63,1493561,10,259,0,1
59,5,564279,5,230,0,1
46,61,603311,14,209,1,1
56,71,638015,0,161,0,0
58,7,326575,1,169,1,0
50,50,1020223,2,289,0,0
36,46,878161,1,226,0,0
54,14,607432,9,42,0,1
36,69,475915,6,194,1,1
50,65,768284,11,11,0,1
64,65,1394487,0,271,0,0
33,57,803369,8,61,0,1
40,62,971977,1,16,0,0
24,20,1402776,3,270,1,1
43,26,887576,7,25,1,1
49,44,1005602,10,44,0,1
29,67,530518,2,144,0,0
25,70,750511,8,64,1,1
22,62,330096,6,285,0,0
59,45,559758,14,67,1,1
45,11,1306692,9,299,0,1
22,34,341687,11,95,0,1
66,46,1149113,11,59,0,1
43,32,738521,2,256,1,0
22,5,1225128,2,18,0,1
39,63,397597,14,32,0,1
32,29,1150556,4,90,0,1
30,48,264379,4,237,0,1
45,16,1237542,9,23,0,1
50,25,520991,4,226,0,0
60,29,817220,11,264,1,1
40,52,820143,12,5,0,1
50,46,354435,8,57,0,1
60,25,141988,8,99,1,1
35,23,548668,5,121,1,1
67,34,911250,10,156,0,1
47,67,1402456,10,200,0,1
43,34,501312,6,224,1,1
33,32,208336,9,266,0,1
30,29,1091656,7,150,0,1
56,9,798447,8,256,0,1
50,66,485718,5,80,0,1
43,57,857354,7,99,0,1
65,39,385811,1,104,1,0
18,7,694399,9,251,1,1
66,69,623931,7,132,0,1
55,8,751288,14,98,0,1
19,18,1224782,12,177,0,1
66,49,770997,10,264,1,1
23,16,716764,1,131,0,0
63,21,198941,7,198,0,1
67,10,402891,1,192,0,0
55,4,421893,2,207,0,0
59,44,939532,6,56,0,1
41,8,223569,10,261,0,1
35,55,1030135,8,229,1,0
44,19,580686,2,141,0,1
58,64,108903,4,62,0,1
25,40,1468502,8,117,1,1
45,51,177261,6,244,1,1
27,9,181604,13,135,0,1
34,30,695374,1,95,0,0
46,56,815796,4,224,0,1
23,44,125443,4,7,0,1
31,59,835584,8,13,1,1
39,15,1139352,1,23,0,0
23,68,1263731,0,191,1,0
43,70,230560,3,240,1,0
56,61,260620,3,24,0,0
29,23,308721,0,128,0,0
52,47,948790,9,86,1,1
31,17,449969,6,232,1,1
39,57,249232,1,288,0,0
68,54,539421,10,55,0,1
40,52,1473000,14,189,1,1
65,22,578061,12,27,0,1
24,39,398996,8,28,0,1
57,13,407165,6,278,0,1
67,66,1154771,12,171,1,1
42,52,821907,14,37,0,1
30,14,1051085,12,298,0,1
38,63,1226250,11,265,0,1
58,71,618412,11,26,1,1
27,28,1437439,13,135,0,1
26,46,985008,6,235,1,0
32,28,934882,14,244,0,1
69,2,1220388,0,84,1,0
19,17,127551,13,12,1,1
42,59,220920,8,57,0,1
30,52,1210020,9,258,0,1
51,4,788484,8,99,0,1
68,3,375798,14,103,0,1
51,37,1148779,1,260,1,0
52,24,775489,9,277,0,1
55,35,434294,8,65,0,1
20,2,868463,1,88,0,1
59,33,788624,12,295,0,1
23,10,489956,1,87,0,0
65,62,280286,12,4,0,1
66,43,560331,12,143,0,1
36,69,1337531,12,116,0,1
20,59,546661,7,270,0,1
35,9,468298,2,204,1,0
56,60,300733,13,74,1,1
26,63,610617,14,79,1,1
69,52,1022832,2,17,1,0
29,23,421343,6,216,1,1
22,30,943471,14,101,0,1
20,43,963664,9,131,0,1
28,68,725971,5,57,0,1
47,21,116119,6,111,0,1
21,43,386161,5,84,1,0
22,7,279852,13,115,0,1
18,16,1305852,8,161,1,1
44,23,1041932,1,285,0,0
45,58,356599,7,205,1,1
46,31,121497,10,67,1,1
35,69,1414092,5,247,0,0
29,6,1462648,14,56,0,1
30,65,920392,13,164,1,1
58,59,1165773,14,165,1,1
19,28,199456,3,296,1,0
54,18,286056,5,3,1,1
62,10,757243,5,294,0,0
33,7,378795,11,105,0,1
65,37,1103095,9,107,1,1
41,45,627100,2,169,0,0
52,16,1244557,7,266,0,1
39,14,1390824,4,266,0,1
53,11,1417282,10,53,0,1
28,34,622082,9,165,0,1
63,60,432857,10,253,0,1
46,13,1329183,3,275,0,1
52,39,1245341,13,153,0,1
65,44,587853,13,127,1,1
32,28,188641,12,75,1,1
48,40,320075,1,220,0,0
59,16,380361,13,269,0,1
58,50,196844,9,122,1,1
60,28,1288637,0,24,0,0
33,68,826051,14,105,0,1
27,60,287922,12,105,0,1
66,12,622005,6,102,0,1
49,16,281514,9,265,0,1
68,53,435641,10,13,1,1
